ID	Symbol	Type
54577	UGT1A7	protein-coding
54578	UGT1A6	protein-coding
54579	UGT1A5	protein-coding
54657	UGT1A4	protein-coding
54659	UGT1A3	protein-coding
54658	UGT1A1	protein-coding
339766	MROH2A	protein-coding
55355	HJURP	protein-coding
79054	TRPM8	protein-coding
6694	SPP2	protein-coding
10123	ARL4C	protein-coding
23677	SH3BP4	protein-coding
116987	AGAP1	protein-coding
2637	GBX2	protein-coding
401036	ASB18	protein-coding
79781	IQCA1	protein-coding
57007	ACKR3	protein-coding
10920	COPS8	protein-coding
1293	COL6A3	protein-coding
79083	MLPH	protein-coding
51052	PRLH	protein-coding
64284	RAB17	protein-coding
9208	LRRFIP1	protein-coding
375316	RBM44	protein-coding
10267	RAMP1	protein-coding
140739	UBE2F	protein-coding
51540	SCLY	protein-coding
339768	ESPNL	protein-coding
377007	KLHL30	protein-coding
151176	ERFE	protein-coding
80895	ILKAP	protein-coding
55502	HES6	protein-coding
8864	PER2	protein-coding
26146	TRAF3IP1	protein-coding
51665	ASB1	protein-coding
117581	TWIST2	protein-coding
9759	HDAC4	protein-coding
4705	NDUFA10	protein-coding
389090	OR6B2	protein-coding
150681	OR6B3	protein-coding
150678	COPS9	protein-coding
150677	OTOS	protein-coding
2817	GPC1	protein-coding
51281	ANKMY1	protein-coding
285193	DUSP28	protein-coding
57140	RNPEPL1	protein-coding
11132	CAPN10	protein-coding
2859	GPR35	protein-coding
653437	AQP12B	protein-coding
375318	AQP12A	protein-coding
547	KIF1A	protein-coding
189	AGXT	protein-coding
79919	MAB21L4	protein-coding
728763	CROCC2	protein-coding
25992	SNED1	protein-coding
130916	MTERF4	protein-coding
23178	PASK	protein-coding
5510	PPP1R7	protein-coding
50636	ANO7	protein-coding
3069	HDLBP	protein-coding
4735	SEPTIN2	protein-coding
9855	FARP2	protein-coding
10494	STK25	protein-coding
666	BOK	protein-coding
51078	THAP4	protein-coding
23192	ATG4B	protein-coding
1841	DTYMK	protein-coding
84289	ING5	protein-coding
728294	D2HGDH	protein-coding
64090	GAL3ST2	protein-coding
129807	NEU4	protein-coding
5133	PDCD1	protein-coding
285093	RTP5	protein-coding
285095	FAM240C	protein-coding
10752	CHL1	protein-coding
27255	CNTN6	protein-coding
152330	CNTN4	protein-coding
3568	IL5RA	protein-coding
51095	TRNT1	protein-coding
51185	CRBN	protein-coding
57633	LRRN1	protein-coding
285362	SUMF1	protein-coding
6419	SETMAR	protein-coding
3708	ITPR1	protein-coding
8553	BHLHE40	protein-coding
55207	ARL8B	protein-coding
9695	EDEM1	protein-coding
2917	GRM7	protein-coding
29995	LMCD1	protein-coding
51066	SSUH2	protein-coding
859	CAV3	protein-coding
5021	OXTR	protein-coding
56852	RAD18	protein-coding
9901	SRGAP3	protein-coding
25917	THUMPD3	protein-coding
55209	SETD5	protein-coding
375323	LHFPL4	protein-coding
64419	MTMR14	protein-coding
151835	CPNE9	protein-coding
7862	BRPF1	protein-coding
4968	OGG1	protein-coding
8536	CAMK1	protein-coding
10474	TADA3	protein-coding
10093	ARPC4	protein-coding
100526693	ARPC4-TTLL3	protein-coding
26140	TTLL3	protein-coding
285367	RPUSD3	protein-coding
63924	CIDEC	protein-coding
84522	JAGN1	protein-coding
132014	IL17RE	protein-coding
84818	IL17RC	protein-coding
78987	CRELD1	protein-coding
285368	PRRT3	protein-coding
55831	EMC3	protein-coding
2177	FANCD2	protein-coding
115795	FANCD2OS	protein-coding
55845	BRK1	protein-coding
7428	VHL	protein-coding
3656	IRAK2	protein-coding
9797	TATDN2	protein-coding
51738	GHRL	protein-coding
6396	SEC13	protein-coding
491	ATP2B2	protein-coding
6538	SLC6A11	protein-coding
6529	SLC6A1	protein-coding
3269	HRH1	protein-coding
10533	ATG7	protein-coding
9686	VGLL4	protein-coding
132001	TAMM41	protein-coding
6854	SYN2	protein-coding
7079	TIMP4	protein-coding
5468	PPARG	protein-coding
80746	TSEN2	protein-coding
100129480	MKRN2OS	protein-coding
23609	MKRN2	protein-coding
5894	RAF1	protein-coding
55287	TMEM40	protein-coding
23066	CAND2	protein-coding
6161	RPL32	protein-coding
9922	IQSEC1	protein-coding
23225	NUP210	protein-coding
79885	HDAC11	protein-coding
2199	FBLN2	protein-coding
7476	WNT7A	protein-coding
131474	CHCHD4	protein-coding
79188	TMEM43	protein-coding
7508	XPC	protein-coding
27258	LSM3	protein-coding
6533	SLC6A6	protein-coding
80852	GRIP2	protein-coding
51244	CCDC174	protein-coding
84077	C3orf20	protein-coding
152273	FGD5	protein-coding
7182	NR2C2	protein-coding
64432	MRPS25	protein-coding
64145	RBSN	protein-coding
23473	CAPN7	protein-coding
9467	SH3BP5	protein-coding
131965	METTL6	protein-coding
85403	EAF1	protein-coding
8292	COLQ	protein-coding
26061	HACL1	protein-coding
686	BTD	protein-coding
23243	ANKRD28	protein-coding
117248	GALNT15	protein-coding
285381	DPH3	protein-coding
92106	OXNAD1	protein-coding
23180	RFTN1	protein-coding
1618	DAZL	protein-coding
23228	PLCL2	protein-coding
9779	TBC1D5	protein-coding
6304	SATB1	protein-coding
131096	KCNH8	protein-coding
151651	EFHB	protein-coding
5868	RAB5A	protein-coding
151649	PP2D1	protein-coding
8850	KAT2B	protein-coding
151648	SGO1	protein-coding
79750	ZNF385D	protein-coding
7325	UBE2E2	protein-coding
7324	UBE2E1	protein-coding
28512	NKIRAS1	protein-coding
6138	RPL15	protein-coding
9975	NR1D2	protein-coding
7068	THRB	protein-coding
5915	RARB	protein-coding
7155	TOP2B	protein-coding
55768	NGLY1	protein-coding
54995	OXSM	protein-coding
116135	LRRC3B	protein-coding
152110	NEK10	protein-coding
9497	SLC4A7	protein-coding
8320	EOMES	protein-coding
152100	CMC1	protein-coding
64343	AZI2	protein-coding
152098	ZCWPW2	protein-coding
107986012	LOC107986012	protein-coding
27303	RBMS3	protein-coding
105377015	LOC105377015	protein-coding
7048	TGFBR2	protein-coding
339896	GADL1	protein-coding
201595	STT3B	protein-coding
114884	OSBPL10	protein-coding
344787	ZNF860	protein-coding
23171	GPD1L	protein-coding
152189	CMTM8	protein-coding
112616	CMTM7	protein-coding
54918	CMTM6	protein-coding
51143	DYNC1LI1	protein-coding
25904	CNOT10	protein-coding
131405	TRIM71	protein-coding
1233	CCR4	protein-coding
2720	GLB1	protein-coding
643853	TMPPE	protein-coding
10491	CRTAP	protein-coding
26032	SUSD5	protein-coding
25827	FBXL2	protein-coding
7342	UBP1	protein-coding
23122	CLASP2	protein-coding
10015	PDCD6IP	protein-coding
10777	ARPP21	protein-coding
6769	STAC	protein-coding
85443	DCLK3	protein-coding
9881	TRANK1	protein-coding
9852	EPM2AIP1	protein-coding
4292	MLH1	protein-coding
9209	LRRFIP2	protein-coding
2803	GOLGA4	protein-coding
3680	ITGA9	protein-coding
10217	CTDSPL	protein-coding
50853	VILL	protein-coding
5333	PLCD1	protein-coding
9940	DLEC1	protein-coding
30	ACAA1	protein-coding
4615	MYD88	protein-coding
9943	OXSR1	protein-coding
9390	SLC22A13	protein-coding
9389	SLC22A14	protein-coding
9942	XYLB	protein-coding
93	ACVR2B	protein-coding
9941	EXOG	protein-coding
6331	SCN5A	protein-coding
6336	SCN10A	protein-coding
11280	SCN11A	protein-coding
57599	WDR48	protein-coding
64689	GORASP1	protein-coding
199223	TTC21A	protein-coding
64651	CSRNP1	protein-coding
165904	XIRP1	protein-coding
1524	CX3CR1	protein-coding
1237	CCR8	protein-coding
54977	SLC25A38	protein-coding
3921	RPSA	protein-coding
4336	MOBP	protein-coding
25924	MYRIP	protein-coding
10289	EIF1B	protein-coding
956	ENTPD3	protein-coding
9045	RPL14	protein-coding
285267	ZNF619	protein-coding
253639	ZNF620	protein-coding
285268	ZNF621	protein-coding
1499	CTNNB1	protein-coding
54986	ULK4	protein-coding
22906	TRAK1	protein-coding
885	CCK	protein-coding
131375	LYZL4	protein-coding
7433	VIPR1	protein-coding
9117	SEC22C	protein-coding
51188	SS18L2	protein-coding
4820	NKTR	protein-coding
92999	ZBTB47	protein-coding
131377	KLHL40	protein-coding
57467	HHATL	protein-coding
152206	CCDC13	protein-coding
25994	HIGD1A	protein-coding
1238	ACKR2	protein-coding
1582	CYP8B1	protein-coding
389114	ZNF662	protein-coding
100506243	KRBOX1	protein-coding
729085	GASK1A	protein-coding
84892	POMGNT2	protein-coding
54861	SNRK	protein-coding
55129	ANO10	protein-coding
51099	ABHD5	protein-coding
375337	TOPAZ1	protein-coding
285343	TCAIM	protein-coding
353274	ZNF445	protein-coding
285346	ZNF852	protein-coding
55888	ZKSCAN7	protein-coding
110354863	ZNF660-ZNF197	protein-coding
285349	ZNF660	protein-coding
10168	ZNF197	protein-coding
7584	ZNF35	protein-coding
91392	ZNF502	protein-coding
115560	ZNF501	protein-coding
57456	KIAA1143	protein-coding
56992	KIF15	protein-coding
131616	TMEM42	protein-coding
7047	TGM4	protein-coding
51304	ZDHHC3	protein-coding
23016	EXOSC7	protein-coding
7123	CLEC3B	protein-coding
64866	CDCP1	protein-coding
25907	TMEM158	protein-coding
23395	LARS2	protein-coding
8994	LIMD1	protein-coding
22908	SACM1L	protein-coding
54716	SLC6A20	protein-coding
54585	LZTFL1	protein-coding
10803	CCR9	protein-coding
79443	FYCO1	protein-coding
10663	CXCR6	protein-coding
2829	XCR1	protein-coding
1230	CCR1	protein-coding
1232	CCR3	protein-coding
729230	CCR2	protein-coding
1234	CCR5	protein-coding
9034	CCRL2	protein-coding
4057	LTF	protein-coding
83597	RTP3	protein-coding
79442	LRRC2	protein-coding
6997	TDGF1	protein-coding
100132146	FAM240A	protein-coding
259173	ALS2CL	protein-coding
259236	TMIE	protein-coding
29122	PRSS50	protein-coding
4634	MYL3	protein-coding
5745	PTH1R	protein-coding
151903	CCDC12	protein-coding
23218	NBEAL2	protein-coding
29072	SETD2	protein-coding
64147	KIF9	protein-coding
23276	KLHL18	protein-coding
25930	PTPN23	protein-coding
22937	SCAP	protein-coding
54859	ELP6	protein-coding
10675	CSPG5	protein-coding
6599	SMARCC1	protein-coding
22907	DHX30	protein-coding
4134	MAP4	protein-coding
993	CDC25A	protein-coding
820	CAMP	protein-coding
51385	ZNF589	protein-coding
10201	NME6	protein-coding
646424	SPINK8	protein-coding
285231	FBXW12	protein-coding
5364	PLXNB1	protein-coding
79714	CCDC51	protein-coding
51372	TMA7	protein-coding
84126	ATRIP	protein-coding
11277	TREX1	protein-coding
51246	SHISA5	protein-coding
5210	PFKFB4	protein-coding
90226	UCN2	protein-coding
1294	COL7A1	protein-coding
7384	UQCRC1	protein-coding
440955	TMEM89	protein-coding
65010	SLC26A6	protein-coding
1951	CELSR3	protein-coding
51517	NCKIPSD	protein-coding
51447	IP6K2	protein-coding
5576	PRKAR2A	protein-coding
788	SLC25A20	protein-coding
10425	ARIH2	protein-coding
54681	P4HTM	protein-coding
11180	WDR6	protein-coding
55152	DALRD3	protein-coding
25915	NDUFAF3	protein-coding
3615	IMPDH2	protein-coding
54870	QRICH1	protein-coding
5859	QARS1	protein-coding
10869	USP19	protein-coding
3913	LAMB2	protein-coding
64925	CCDC71	protein-coding
200942	KLHDC8B	protein-coding
646498	C3orf84	protein-coding
339834	IHO1	protein-coding
375341	C3orf62	protein-coding
7375	USP4	protein-coding
2876	GPX1	protein-coding
387	RHOA	protein-coding
6988	TCTA	protein-coding
275	AMT	protein-coding
84276	NICN1	protein-coding
1605	DAG1	protein-coding
8927	BSN	protein-coding
327	APEH	protein-coding
4485	MST1	protein-coding
63891	RNF123	protein-coding
386724	AMIGO3	protein-coding
29925	GMPPB	protein-coding
9807	IP6K1	protein-coding
389118	CDHR4	protein-coding
389119	INKA1	protein-coding
7318	UBA7	protein-coding
10293	TRAIP	protein-coding
79012	CAMKV	protein-coding
4486	MST1R	protein-coding
84315	MON1A	protein-coding
10180	RBM6	protein-coding
10181	RBM5	protein-coding
6405	SEMA3F	protein-coding
2779	GNAT1	protein-coding
10991	SLC38A3	protein-coding
2771	GNAI2	protein-coding
7869	SEMA3B	protein-coding
132228	LSMEM2	protein-coding
7866	IFRD2	protein-coding
8372	HYAL3	protein-coding
24142	NAA80	protein-coding
3373	HYAL1	protein-coding
8692	HYAL2	protein-coding
11334	TUSC2	protein-coding
11186	RASSF1	protein-coding
51364	ZMYND10	protein-coding
10641	NPRL2	protein-coding
11068	CYB561D2	protein-coding
11070	TMEM115	protein-coding
9254	CACNA2D2	protein-coding
51161	C3orf18	protein-coding
51409	HEMK1	protein-coding
1154	CISH	protein-coding
7867	MAPKAPK3	protein-coding
1795	DOCK3	protein-coding
7873	MANF	protein-coding
29890	RBM15B	protein-coding
9730	DCAF1	protein-coding
23132	RAD54L2	protein-coding
51368	TEX264	protein-coding
2912	GRM2	protein-coding
440956	IQCF6	protein-coding
401067	IQCF3	protein-coding
389123	IQCF2	protein-coding
389124	IQCF5	protein-coding
132141	IQCF1	protein-coding
9136	RRP9	protein-coding
10039	PARP3	protein-coding
118442	GPR62	protein-coding
57060	PCBP4	protein-coding
84836	ABHD14B	protein-coding
100526760	ABHD14A-ACY1	protein-coding
25864	ABHD14A	protein-coding
95	ACY1	protein-coding
6159	RPL29	protein-coding
1849	DUSP7	protein-coding
25886	POC1A	protein-coding
211	ALAS1	protein-coding
54106	TLR9	protein-coding
11344	TWF2	protein-coding
132160	PPM1M	protein-coding
80335	WDR82	protein-coding
132158	GLYCTK	protein-coding
25981	DNAH1	protein-coding
8314	BAP1	protein-coding
51533	PHF7	protein-coding
56920	SEMA3G	protein-coding
7134	TNNC1	protein-coding
11188	NISCH	protein-coding
23166	STAB1	protein-coding
64943	NT5DC2	protein-coding
440957	UQCC5	protein-coding
55193	PBRM1	protein-coding
26354	GNL3	protein-coding
55830	GLT8D1	protein-coding
28972	SPCS1	protein-coding
6787	NEK4	protein-coding
3697	ITIH1	protein-coding
3699	ITIH3	protein-coding
3700	ITIH4	protein-coding
100526772	STIMATE-MUSTN1	protein-coding
389125	MUSTN1	protein-coding
375346	STIMATE	protein-coding
51460	SFMBT1	protein-coding
91869	RFT1	protein-coding
5580	PRKCD	protein-coding
7086	TKT	protein-coding
55802	DCP1A	protein-coding
776	CACNA1D	protein-coding
55349	CHDH	protein-coding
55540	IL17RB	protein-coding
93973	ACTR8	protein-coding
58515	SELENOK	protein-coding
55799	CACNA2D3	protein-coding
57408	LRTM1	protein-coding
7474	WNT5A	protein-coding
26059	ERC2	protein-coding
285331	CCDC66	protein-coding
23272	TASOR	protein-coding
50650	ARHGEF3	protein-coding
353324	SPATA12	protein-coding
54756	IL17RD	protein-coding
8820	HESX1	protein-coding
26060	APPL1	protein-coding
142686	ASB14	protein-coding
201625	DNAH12	protein-coding
201626	PDE12	protein-coding
378	ARF4	protein-coding
201627	DENND6A	protein-coding
7871	SLMAP	protein-coding
2317	FLNB	protein-coding
1776	DNASE1L3	protein-coding
57406	ABHD6	protein-coding
11102	RPP14	protein-coding
109703458	HTD2	protein-coding
54899	PXK	protein-coding
5162	PDHB	protein-coding
200845	KCTD6	protein-coding
8309	ACOX2	protein-coding
11170	FAM107A	protein-coding
131177	FAM3D	protein-coding
200844	CFAP20DC	protein-coding
2272	FHIT	protein-coding
5793	PTPRG	protein-coding
57415	C3orf14	protein-coding
55079	FEZF2	protein-coding
8618	CADPS	protein-coding
132204	SYNPR	protein-coding
132203	SNTN	protein-coding
132200	C3orf49	protein-coding
80145	THOC7	protein-coding
6314	ATXN7	protein-coding
9861	PSMD6	protein-coding
166336	PRICKLE2	protein-coding
56999	ADAMTS9	protein-coding
9223	MAGI1	protein-coding
115286	SLC25A26	protein-coding
26018	LRIG1	protein-coding
84541	KBTBD8	protein-coding
8801	SUCLG2	protein-coding
407738	TAFA1	protein-coding
151647	TAFA4	protein-coding
285203	EOGT	protein-coding
7110	TMF1	protein-coding
9039	UBA3	protein-coding
10550	ARL6IP5	protein-coding
56203	LMOD3	protein-coding
23150	FRMD4B	protein-coding
4286	MITF	protein-coding
107986096	MDFIC2	protein-coding
27086	FOXP1	protein-coding
317649	EIF4E3	protein-coding
2850	GPR27	protein-coding
60675	PROK2	protein-coding
23429	RYBP	protein-coding
55164	SHQ1	protein-coding
727936	GXYLT2	protein-coding
151987	PPP4R2	protein-coding
55096	EBLN2	protein-coding
23024	PDZRN3	protein-coding
5067	CNTN3	protein-coding
100288801	FRG2C	protein-coding
100131827	ZNF717	protein-coding
6092	ROBO2	protein-coding
6091	ROBO1	protein-coding
2632	GBE1	protein-coding
253559	CADM2	protein-coding
389136	VGLL3	protein-coding
25978	CHMP2B	protein-coding
5449	POU1F1	protein-coding
3355	HTR1F	protein-coding
8545	CGGBP1	protein-coding
55279	ZNF654	protein-coding
285237	C3orf38	protein-coding
111064647	CSNKA2IP	protein-coding
2042	EPHA3	protein-coding
5627	PROS1	protein-coding
200894	ARL13B	protein-coding
415117	STX19	protein-coding
200895	DHFR2	protein-coding
63899	NSUN3	protein-coding
285220	EPHA6	protein-coding
84100	ARL6	protein-coding
131544	CRYBG3	protein-coding
84864	RIOX2	protein-coding
200959	GABRR3	protein-coding
81050	OR5AC2	protein-coding
26341	OR5H1	protein-coding
403273	OR5H14	protein-coding
403274	OR5H15	protein-coding
79295	OR5H6	protein-coding
79310	OR5H2	protein-coding
403278	OR5K4	protein-coding
403277	OR5K3	protein-coding
26339	OR5K1	protein-coding
402135	OR5K2	protein-coding
56650	CLDND1	protein-coding
2838	GPR15	protein-coding
1371	CPOX	protein-coding
10402	ST3GAL6	protein-coding
131566	DCBLD2	protein-coding
1295	COL8A1	protein-coding
84319	CMSS1	protein-coding
11259	FILIP1L	protein-coding
55773	TBC1D23	protein-coding
56954	NIT2	protein-coding
9868	TOMM70	protein-coding
348801	LNP1	protein-coding
55076	TMEM45A	protein-coding
84873	ADGRG7	protein-coding
10342	TFG	protein-coding
25890	ABI3BP	protein-coding
50939	IMPG2	protein-coding
57337	SENP7	protein-coding
54931	TRMT10C	protein-coding
57092	PCNP	protein-coding
27107	ZBTB11	protein-coding
6152	RPL24	protein-coding
79598	CEP97	protein-coding
91775	NXPE3	protein-coding
64332	NFKBIZ	protein-coding
131368	ZPLD1	protein-coding
214	ALCAM	protein-coding
868	CBLB	protein-coding
84692	CCDC54	protein-coding
56987	BBX	protein-coding
961	CD47	protein-coding
55081	IFT57	protein-coding
11148	HHLA2	protein-coding
22989	MYH15	protein-coding
57650	CIP2A	protein-coding
9666	DZIP3	protein-coding
84666	RETNLB	protein-coding
50852	TRAT1	protein-coding
9626	GUCA1C	protein-coding
27136	MORC1	protein-coding
401081	C3orf85	protein-coding
151871	DPPA2	protein-coding
55211	DPPA4	protein-coding
25945	NECTIN3	protein-coding
10225	CD96	protein-coding
79413	ZBED2	protein-coding
257068	PLCXD2	protein-coding
90102	PHLDB2	protein-coding
55347	ABHD10	protein-coding
29114	TAGLN3	protein-coding
344805	TMPRSS7	protein-coding
79669	C3orf52	protein-coding
257144	GCSAM	protein-coding
285335	SLC9C1	protein-coding
4345	CD200	protein-coding
151888	BTLA	protein-coding
64422	ATG3	protein-coding
55032	SLC35A5	protein-coding
151887	CCDC80	protein-coding
344807	CD200R1L	protein-coding
131450	CD200R1	protein-coding
29083	GTPBP8	protein-coding
25871	NEPRO	protein-coding
91653	BOC	protein-coding
55779	CFAP44	protein-coding
152185	SPICE1	protein-coding
54847	SIDT1	protein-coding
205717	USF3	protein-coding
80218	NAA50	protein-coding
523	ATP6V1A	protein-coding
54762	GRAMD1C	protein-coding
254887	ZDHHC23	protein-coding
57577	CCDC191	protein-coding
79691	QTRT2	protein-coding
1814	DRD3	protein-coding
7634	ZNF80	protein-coding
201633	TIGIT	protein-coding
26137	ZBTB20	protein-coding
2596	GAP43	protein-coding
4045	LSAMP	protein-coding
152404	IGSF11	protein-coding
152405	TEX55	protein-coding
7348	UPK1B	protein-coding
8702	B4GALT4	protein-coding
57514	ARHGAP31	protein-coding
55254	TMEM39A	protein-coding
56983	POGLUT1	protein-coding
51300	TIMMDC1	protein-coding
941	CD80	protein-coding
141	ADPRH	protein-coding
51365	PLA1A	protein-coding
64091	POPDC2	protein-coding
10063	COX17	protein-coding
89876	CFAP91	protein-coding
8856	NR1I2	protein-coding
2932	GSK3B	protein-coding
165829	GPR156	protein-coding
116064	LRRC58	protein-coding
11167	FSTL1	protein-coding
4710	NDUFB4	protein-coding
3081	HGD	protein-coding
285282	RABL3	protein-coding
2960	GTF2E1	protein-coding
9515	STXBP5L	protein-coding
10721	POLQ	protein-coding
503582	ARGFX	protein-coding
51725	FBXO40	protein-coding
3059	HCLS1	protein-coding
2804	GOLGB1	protein-coding
9657	IQCB1	protein-coding
55840	EAF2	protein-coding
6565	SLC15A2	protein-coding
286676	ILDR1	protein-coding
942	CD86	protein-coding
846	CASR	protein-coding
1475	CSTA	protein-coding
131076	MIX23	protein-coding
26355	FAM162A	protein-coding
54554	WDR5B	protein-coding
3836	KPNA1	protein-coding
83666	PARP9	protein-coding
151636	DTX3L	protein-coding
165631	PARP15	protein-coding
54625	PARP14	protein-coding
79663	HSPBAP1	protein-coding
